model,model_id,subtask,task,acc,acc_percent,acc_stderr,acc_stderr_percent,n_samples_effective,source_result_json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,philosophy,global_mmlu_full_de_philosophy,0.24115755627009647,24.115755627009648,0.024296594034763426,2.4296594034763426,311,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,prehistory,global_mmlu_full_de_prehistory,0.22530864197530864,22.530864197530864,0.023246202647819746,2.3246202647819745,324,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,professional_accounting,global_mmlu_full_de_professional_accounting,0.24113475177304963,24.113475177304963,0.025518731049537755,2.5518731049537755,282,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,professional_law,global_mmlu_full_de_professional_law,0.24445893089960888,24.445893089960887,0.010976425013113897,1.0976425013113897,1534,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,professional_medicine,global_mmlu_full_de_professional_medicine,0.4485294117647059,44.85294117647059,0.030211479609121593,3.021147960912159,272,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,professional_psychology,global_mmlu_full_de_professional_psychology,0.2173202614379085,21.73202614379085,0.016684820929148594,1.6684820929148594,612,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,public_relations,global_mmlu_full_de_public_relations,0.22727272727272727,22.727272727272727,0.04013964554072775,4.013964554072775,110,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,security_studies,global_mmlu_full_de_security_studies,0.4,40.0,0.031362502409358936,3.1362502409358934,245,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,sociology,global_mmlu_full_de_sociology,0.26865671641791045,26.865671641791046,0.03134328358208954,3.134328358208954,201,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,us_foreign_policy,global_mmlu_full_de_us_foreign_policy,0.26,26.0,0.0440844002276808,4.4084400227680804,100,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,virology,global_mmlu_full_de_virology,0.1927710843373494,19.27710843373494,0.03070982405056527,3.070982405056527,166,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,world_religions,global_mmlu_full_de_world_religions,0.17543859649122806,17.543859649122805,0.029170885500727686,2.9170885500727683,171,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__anonymous_user__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
