model,model_id,task,task_short,task_type,acc,acc_percent,acc_stderr,acc_stderr_percent,n_samples_effective,alias,source_result_json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_miscellaneous,miscellaneous,subtask,0.20434227330779056,20.434227330779056,0.0144191239809319,1.44191239809319,783,  - global_mmlu_full_de_miscellaneous,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_moral_disputes,moral_disputes,subtask,0.2138728323699422,21.38728323699422,0.022075709251757177,2.207570925175718,346,  - global_mmlu_full_de_moral_disputes,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_moral_scenarios,moral_scenarios,subtask,0.27262569832402234,27.262569832402235,0.014893391735249603,1.4893391735249604,895,  - global_mmlu_full_de_moral_scenarios,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_nutrition,nutrition,subtask,0.29411764705882354,29.411764705882355,0.026090162504279035,2.6090162504279037,306,  - global_mmlu_full_de_nutrition,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_philosophy,philosophy,subtask,0.24115755627009647,24.115755627009648,0.024296594034763426,2.4296594034763426,311,  - global_mmlu_full_de_philosophy,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_prehistory,prehistory,subtask,0.22530864197530864,22.530864197530864,0.023246202647819746,2.3246202647819745,324,  - global_mmlu_full_de_prehistory,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_professional_accounting,professional_accounting,subtask,0.24113475177304963,24.113475177304963,0.025518731049537755,2.5518731049537755,282,  - global_mmlu_full_de_professional_accounting,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_professional_law,professional_law,subtask,0.24445893089960888,24.445893089960887,0.010976425013113897,1.0976425013113897,1534,  - global_mmlu_full_de_professional_law,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_professional_medicine,professional_medicine,subtask,0.4485294117647059,44.85294117647059,0.030211479609121593,3.021147960912159,272,  - global_mmlu_full_de_professional_medicine,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_professional_psychology,professional_psychology,subtask,0.2173202614379085,21.73202614379085,0.016684820929148594,1.6684820929148594,612,  - global_mmlu_full_de_professional_psychology,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_public_relations,public_relations,subtask,0.22727272727272727,22.727272727272727,0.04013964554072775,4.013964554072775,110,  - global_mmlu_full_de_public_relations,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_security_studies,security_studies,subtask,0.4,40.0,0.031362502409358936,3.1362502409358934,245,  - global_mmlu_full_de_security_studies,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_sociology,sociology,subtask,0.26865671641791045,26.865671641791046,0.03134328358208954,3.134328358208954,201,  - global_mmlu_full_de_sociology,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_us_foreign_policy,us_foreign_policy,subtask,0.26,26.0,0.0440844002276808,4.4084400227680804,100,  - global_mmlu_full_de_us_foreign_policy,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_virology,virology,subtask,0.1927710843373494,19.27710843373494,0.03070982405056527,3.070982405056527,166,  - global_mmlu_full_de_virology,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
DE-Trans-Init (Paper-Tokenizer),wechsel-init-paper-spm32k-deu_Latn,global_mmlu_full_de_world_religions,world_religions,subtask,0.17543859649122806,17.543859649122805,0.029170885500727686,2.9170885500727683,171,  - global_mmlu_full_de_world_religions,logs/eval_pipeline/runs/2026-02-17_01-46-49/evaluation/results/universal/clt_multi_mmlu_paper_deu_Latn/wechsel-init-paper-spm32k-deu_Latn_global_mmlu_de_0shot_20260217_022407/__netscratch__nrauscher__projects__BA-hydra__evaluation__converted_checkpoints__clt_multilingual_paper_spm32k_permanent__deu_Latn__wechsel-init-paper-spm32k-deu_Latn/results_2026-02-17T02-30-41.253354.json
